UniqueID,school,team,block,level,relative_start_time,relative_end_time,60_sec_start_time,60_sec_end_time,level_duration,gold_trophy,silver_trophy,won,GROUPID
CPS2-CU-T60-Warmup-301.2325,CU,CPS2-CU-T60,Warmup,Spider Web,301.2325,730.3629,661,720,429.1304,0,1,1,2060
CPS2-CU-T60-Warmup-56.5693,CU,CPS2-CU-T60,Warmup,Can Opener,56.5693,293.4289,224,283,236.8596,0,1,1,2060
CPS2-CU-T60-Warmup-812.4338,CU,CPS2-CU-T60,Warmup,Double Hoppy,812.4338,900.026,840,899,87.5922,0,0,0,2060
CPS2-CU-T62-ExpBlock1-212.549,CU,CPS2-CU-T62,ExpBlock1,Fe2,212.549,300.6231,231,290,88.0741,0,1,1,2062
CPS2-CU-T62-ExpBlock1-23.7713,CU,CPS2-CU-T62,ExpBlock1,Timing is Everything,23.7713,202.671,133,192,178.8997,0,1,1,2062
CPS2-CU-T62-ExpBlock1-570.0084,CU,CPS2-CU-T62,ExpBlock1,Fe2,570.0084,693.0565,624,683,123.0481,0,0,0,2062
CPS2-CU-T62-ExpBlock1-693.0565,CU,CPS2-CU-T62,ExpBlock1,Timing is Everything,693.0565,900.024,840,899,206.9675,0,0,0,2062
CPS2-CU-T62-ExpBlock2-10.7472,CU,CPS2-CU-T62,ExpBlock2,Top spin,10.7472,289.7202,220,279,278.973,0,1,1,2062
CPS2-CU-T62-ExpBlock2-370.5452,CU,CPS2-CU-T62,ExpBlock2,Think Ahead,370.5452,484.3941,415,474,113.8489,0,0,0,2062
CPS2-CU-T62-ExpBlock2-484.3941,CU,CPS2-CU-T62,ExpBlock2,Trunk Slide,484.3941,617.9073,548,607,133.5132,0,1,1,2062
CPS2-CU-T62-ExpBlock2-715.4547,CU,CPS2-CU-T62,ExpBlock2,Caterpillar,715.4547,900.002,840,899,184.5473,0,0,0,2062
CPS2-CU-T62-Warmup-308.4078,CU,CPS2-CU-T62,Warmup,Yippie!,308.4078,462.581,393,452,154.1732,0,1,1,2062
CPS2-CU-T62-Warmup-43.2579,CU,CPS2-CU-T62,Warmup,Can Opener,43.2579,308.4078,239,298,265.1499,0,0,0,2062
CPS2-CU-T62-Warmup-477.707,CU,CPS2-CU-T62,Warmup,Double Hoppy,477.707,900.0,840,899,422.293,0,0,0,2062
CPS2-CU-T63-ExpBlock1-126.5046,CU,CPS2-CU-T63,ExpBlock1,Top spin,126.5046,353.8501,284,343,227.3455,0,0,0,2063
CPS2-CU-T63-ExpBlock1-353.8501,CU,CPS2-CU-T63,ExpBlock1,Think Ahead,353.8501,666.9691,597,656,313.119,0,0,0,2063
CPS2-CU-T63-ExpBlock1-666.9691,CU,CPS2-CU-T63,ExpBlock1,Caterpillar,666.9691,900.014,840,899,233.0449,0,0,0,2063
CPS2-CU-T63-ExpBlock2-146.6927,CU,CPS2-CU-T63,ExpBlock2,Fe2,146.6927,520.8933,451,510,374.2006,0,1,1,2063
CPS2-CU-T63-ExpBlock2-530.8435,CU,CPS2-CU-T63,ExpBlock2,Green Apple,530.8435,606.0105,537,596,75.167,1,0,1,2063
CPS2-CU-T63-ExpBlock2-64.7945,CU,CPS2-CU-T63,ExpBlock2,Scale,64.7945,135.6263,66,125,70.8318,0,1,1,2063
CPS2-CU-T63-ExpBlock2-670.3378,CU,CPS2-CU-T63,ExpBlock2,Smiley Mouth,670.3378,787.0821,718,777,116.7443,1,0,1,2063
CPS2-CU-T63-ExpBlock2-799.5164,CU,CPS2-CU-T63,ExpBlock2,Timing is Everything,799.5164,900.004,840,899,100.4876,0,0,0,2063
CPS2-CU-T63-Warmup-31.6378,CU,CPS2-CU-T63,Warmup,Can Opener,31.6378,445.555,376,435,413.9172,0,1,1,2063
CPS2-CU-T63-Warmup-453.5833,CU,CPS2-CU-T63,Warmup,Yippie!,453.5833,727.5598,658,717,273.9765,0,1,1,2063
CPS2-CU-T63-Warmup-775.9217,CU,CPS2-CU-T63,Warmup,Annoying Lever,775.9217,899.996,840,899,124.0743,0,0,0,2063
CPS2-CU-T66-ExpBlock1-132.9891,CU,CPS2-CU-T66,ExpBlock1,Timing is Everything,132.9891,645.2198,576,635,512.2307,0,0,0,2066
CPS2-CU-T66-ExpBlock1-27.5308,CU,CPS2-CU-T66,ExpBlock1,Scale,27.5308,120.6395,51,110,93.1087,0,1,1,2066
CPS2-CU-T66-ExpBlock1-791.4566,CU,CPS2-CU-T66,ExpBlock1,Smiley Mouth,791.4566,900.005,840,899,108.5484,0,0,0,2066
CPS2-CU-T66-ExpBlock2-229.0758,CU,CPS2-CU-T66,ExpBlock2,Uphill Battle,229.0758,481.6593,412,471,252.5835,0,0,0,2066
CPS2-CU-T66-ExpBlock2-481.6593,CU,CPS2-CU-T66,ExpBlock2,Think Ahead,481.6593,900.01,840,899,418.3507,0,0,0,2066
CPS2-CU-T66-ExpBlock2-65.2071,CU,CPS2-CU-T66,ExpBlock2,Cloudy Day,65.2071,211.9245,142,201,146.7174,1,0,1,2066
CPS2-CU-T66-Warmup-578.2112,CU,CPS2-CU-T66,Warmup,Spider Web,578.2112,759.4936,690,749,181.2824,1,0,1,2066
CPS2-CU-T66-Warmup-75.5646,CU,CPS2-CU-T66,Warmup,Can Opener,75.5646,570.2226,501,560,494.658,1,0,1,2066
CPS2-CU-T66-Warmup-766.7302,CU,CPS2-CU-T66,Warmup,Annoying Lever,766.7302,900.056,840,899,133.3258,0,0,0,2066
CPS2-CU-T68-ExpBlock1-15.7737,CU,CPS2-CU-T68,ExpBlock1,Top spin,15.7737,295.7196,226,285,279.9459,0,0,0,2068
CPS2-CU-T68-ExpBlock1-392.9169,CU,CPS2-CU-T68,ExpBlock1,Dolphin Show,392.9169,614.7769,545,604,221.86,0,0,0,2068
CPS2-CU-T68-ExpBlock1-614.7769,CU,CPS2-CU-T68,ExpBlock1,Caterpillar,614.7769,749.5828,680,739,134.8059,0,0,0,2068
CPS2-CU-T68-ExpBlock1-749.5828,CU,CPS2-CU-T68,ExpBlock1,Think Ahead,749.5828,900.004,840,899,150.4212,0,0,0,2068
CPS2-CU-T68-ExpBlock2-108.7428,CU,CPS2-CU-T68,ExpBlock2,Fe2,108.7428,442.4092,373,432,333.6664,0,1,1,2068
CPS2-CU-T68-ExpBlock2-21.0707,CU,CPS2-CU-T68,ExpBlock2,Scale,21.0707,103.3228,34,93,82.2521,1,0,1,2068
CPS2-CU-T68-ExpBlock2-618.7768,CU,CPS2-CU-T68,ExpBlock2,Smiley Mouth,618.7768,708.8438,639,698,90.067,1,0,1,2068
CPS2-CU-T68-ExpBlock2-735.8273,CU,CPS2-CU-T68,ExpBlock2,Fe2,735.8273,900.024,840,899,164.1967,0,0,0,2068
CPS2-CU-T68-Warmup-25.7604,CU,CPS2-CU-T68,Warmup,Can Opener,25.7604,900.0,840,899,874.2396,0,0,0,2068
CPS2-CU-T69-ExpBlock1-126.4789,CU,CPS2-CU-T69,ExpBlock1,Timing is Everything,126.4789,337.434,268,327,210.9551,0,0,0,2069
CPS2-CU-T69-ExpBlock1-337.434,CU,CPS2-CU-T69,ExpBlock1,Fe2,337.434,555.823,486,545,218.389,0,0,0,2069
CPS2-CU-T69-ExpBlock1-596.9309,CU,CPS2-CU-T69,ExpBlock1,One at a time,596.9309,684.7635,615,674,87.8326,0,1,1,2069
CPS2-CU-T69-ExpBlock1-711.2566,CU,CPS2-CU-T69,ExpBlock1,Smiley Mouth,711.2566,809.063,740,799,97.8064,1,0,1,2069
CPS2-CU-T69-ExpBlock1-832.7117,CU,CPS2-CU-T69,ExpBlock1,Fe2,832.7117,899.995,840,899,67.2833,0,0,0,2069
CPS2-CU-T69-ExpBlock2-32.3325,CU,CPS2-CU-T69,ExpBlock2,Top spin,32.3325,440.624,371,430,408.2915,0,1,1,2069
CPS2-CU-T69-ExpBlock2-449.5125,CU,CPS2-CU-T69,ExpBlock2,Trunk Slide,449.5125,789.6474,720,779,340.1349,0,0,0,2069
CPS2-CU-T69-ExpBlock2-789.6474,CU,CPS2-CU-T69,ExpBlock2,Cloudy Day,789.6474,900.014,840,899,110.3666,0,0,0,2069
CPS2-CU-T69-Warmup-539.7496,CU,CPS2-CU-T69,Warmup,Annoying Lever,539.7496,890.7536,821,880,351.004,0,1,1,2069
CPS2-CU-T69-Warmup-62.3463,CU,CPS2-CU-T69,Warmup,Double Hoppy,62.3463,523.4159,454,513,461.0696,0,1,1,2069
CPS2-CU-T70-ExpBlock1-215.9239,CU,CPS2-CU-T70,ExpBlock1,Timing is Everything,215.9239,300.3507,231,290,84.4268,0,1,1,2070
CPS2-CU-T70-ExpBlock1-361.0013,CU,CPS2-CU-T70,ExpBlock1,Smiley Mouth,361.0013,504.5075,435,494,143.5062,0,1,1,2070
CPS2-CU-T70-ExpBlock1-510.1774,CU,CPS2-CU-T70,ExpBlock1,Fe2,510.1774,899.981,840,899,389.8036,0,0,0,2070
CPS2-CU-T70-ExpBlock1-88.9557,CU,CPS2-CU-T70,ExpBlock1,Fe2,88.9557,209.6783,140,199,120.7226,0,0,0,2070
CPS2-CU-T70-ExpBlock2-14.4172,CU,CPS2-CU-T70,ExpBlock2,Top spin,14.4172,164.6614,95,154,150.2442,0,1,1,2070
CPS2-CU-T70-ExpBlock2-171.3508,CU,CPS2-CU-T70,ExpBlock2,Trunk Slide,171.3508,411.405,342,401,240.0542,0,1,1,2070
CPS2-CU-T70-ExpBlock2-424.2971,CU,CPS2-CU-T70,ExpBlock2,Think Ahead,424.2971,681.2189,612,671,256.9218,0,1,1,2070
CPS2-CU-T70-ExpBlock2-768.9468,CU,CPS2-CU-T70,ExpBlock2,Caterpillar,768.9468,900.017,840,899,131.0702,0,0,0,2070
CPS2-CU-T70-Warmup-276.1076,CU,CPS2-CU-T70,Warmup,Yippie!,276.1076,372.8047,303,362,96.6971,1,0,1,2070
CPS2-CU-T70-Warmup-387.5915,CU,CPS2-CU-T70,Warmup,Double Hoppy,387.5915,900.015,840,899,512.4235,0,0,0,2070
CPS2-CU-T70-Warmup-99.5705,CU,CPS2-CU-T70,Warmup,Can Opener,99.5705,211.437,142,201,111.8665,1,0,1,2070
CPS2-CU-T71-ExpBlock1-319.8525,CU,CPS2-CU-T71,ExpBlock1,Dolphin Show,319.8525,900.019,840,899,580.1665,0,0,0,2071
CPS2-CU-T71-ExpBlock1-67.8077,CU,CPS2-CU-T71,ExpBlock1,Trunk Slide,67.8077,319.8525,250,309,252.0448,0,0,0,2071
CPS2-CU-T71-ExpBlock2-143.7532,CU,CPS2-CU-T71,ExpBlock2,Fe2,143.7532,400.6633,331,390,256.9101,0,1,1,2071
CPS2-CU-T71-ExpBlock2-37.012,CU,CPS2-CU-T71,ExpBlock2,Scale,37.012,138.174,69,128,101.162,0,1,1,2071
CPS2-CU-T71-ExpBlock2-447.6278,CU,CPS2-CU-T71,ExpBlock2,Smiley Mouth,447.6278,654.0155,585,644,206.3877,0,1,1,2071
CPS2-CU-T71-ExpBlock2-768.7043,CU,CPS2-CU-T71,ExpBlock2,Timing is Everything,768.7043,900.036,840,899,131.3317,0,0,0,2071
CPS2-CU-T71-Warmup-324.6296,CU,CPS2-CU-T71,Warmup,Yippie!,324.6296,447.6709,378,437,123.0413,0,1,1,2071
CPS2-CU-T71-Warmup-454.0428,CU,CPS2-CU-T71,Warmup,Spider Web,454.0428,618.0744,549,608,164.0316,0,1,1,2071
CPS2-CU-T71-Warmup-627.1388,CU,CPS2-CU-T71,Warmup,Annoying Lever,627.1388,900.009,840,899,272.8702,0,0,0,2071
CPS2-CU-T71-Warmup-83.7726,CU,CPS2-CU-T71,Warmup,Can Opener,83.7726,324.6296,255,314,240.857,0,0,0,2071
