"GROUPID","block","REC","DET","ADL","MDL","DENTR","LAM","AVL","MVL","VENTR"
"1010","ExpBlock1","0.111890472618155","0.223488657950609","2","2","2.99573227355399","1.6896520230158","2","2","5.22035582507834"
"1010","ExpBlock2","0.221817954488622","0.518572797474776","2","2","4.52178857704904","2.88232612329669","2","2","6.34388043412642"
"10100","ExpBlock1","0.469004751187797","0.845085441603796","2.00632911392405","3","5.75506456465228","5.01632456784187","2","2","7.59186171489029"
"10100","ExpBlock2","0.32863215803951","0.559275604930756","2.01369863013699","3","4.98215778865407","2.85673879225004","2","2","6.69456205852118"
"10102","ExpBlock1","0.275806451612903","0.602928509905254","2.01515151515152","3","4.88120329871554","1.42981836319049","2","2","5.84064165737343"
"10102","ExpBlock2","0.757776944236059","1.39587836388536","2.00473933649289","3","6.73764372054166","3.92288402255339","2","2","7.80628928926697"
"10102","Warmup","4.30372593148287","7.89019557714432","2.03743435858965","4","10.1869394262079","26.0679872448095","2.13985441957511","5","11.3258337798289"
"10103","ExpBlock1","0.296199049762441","0.785141409877586","2","2","5.22574667371322","3.86142467886337","2","2","6.8997231072849"
"10103","ExpBlock2","0.027344336084021","0.274348422496571","2","2","1.79175946922805","0.429902077860043","2","2","2.89037175789616"
"10103","Warmup","0.149662415603901","0.267335004177109","2","2","3.46573590279972","0.343593414459556","2","2","3.87120101090789"
"10104","ExpBlock1","0.30657664416104","0.66884176182708","2","2","5.09986642782417","2.5","2","2","6.49677499018587"
"10104","ExpBlock2","0.07551887971993","0.132450331125828","2","2","2.07944154167984","0.845771144278607","2","2","4.21950770517612"
"10104","Warmup","0.592898224556139","1.0522986081822","2.00401606425703","3","6.21016842977096","6.19182517199514","2","2","8.02617019494603"
"1020","ExpBlock1","0.262440610152538","0.400190566936637","2","2","4.43081679884331","3.01435406698565","2","2","6.54102999918992"
"1020","ExpBlock2","0.0803325831457865","0.249027237354086","2","2","2.77258872223978","0.747774480712166","2","2","4.14313472639154"
"1020","Warmup","0.245811452863216","0.386571719226857","2","2","4.33073334028632","1.51892890120037","2","2","5.79605775076542"
"1024","ExpBlock1","0.117466866716679","0.212879191059074","2","2","2.99573227355399","1.22860903905222","2","2","4.9416424226093"
"1024","ExpBlock2","0.244561140285071","0.357873210633947","2","2","4.24849524204937","3.96103896103896","2","2","6.74993119378859"
"1024","Warmup","0.0426356589147287","0.117302052785924","2","2","1.38629436111989","0.22181146025878","2","2","2.484906649788"
"1025","ExpBlock1","0.0932108027006752","0.214621059691482","2","2","2.77258872223978","1.41723955579059","2","2","4.89783979995091"
"1025","ExpBlock2","0.185846461615404","0.296017222820237","2","2","3.78418963391827","2.21774193548387","2","2","5.92425579741455"
"1025","Warmup","0.109277319329832","0.251716247139588","2","2","3.09104245335832","0.837988826815642","2","2","4.49980967033028"
"1032","ExpBlock1","0.063503375843961","0.118133490844654","2","2","1.79175946922805","0","NaN","1","0"
"1032","ExpBlock2","0.22863215803951","0.415618505960844","2","2","4.33073334028632","3.94853593611358","2","2","6.68586094706843"
"1032","Warmup","0.168404601150288","0.371222807929319","2","2","3.91202300542814","4.14377141379533","2","2","6.46302945692079"
"1034","ExpBlock1","0.130270067516879","0.249544102121125","2","2","3.25809653802149","1.16756582655608","2","2","4.97673374242056"
"1034","ExpBlock2","0.186946736684171","0.36115569823435","2","2","3.98898404656428","1.00283152430392","2","2","5.13579843705028"
"1034","Warmup","0.163728432108027","0.244368079419626","2","2","3.46573590279972","1.80854587611792","2","2","5.60947179518496"
"1035","ExpBlock1","0.233083270817704","0.547151593176698","2","2","4.62497281328427","2.69838193973452","2","2","6.32256523992735"
"1035","ExpBlock2","0.0367466866716679","0","NaN","1","0","0.364446244178984","2","2","2.89037175789616"
"1035","Warmup","0.0850837709427357","0.323291697281411","2","2","3.09104245335832","0.579216354344123","2","2","3.93182563272432"
"1036","ExpBlock1","2.4394848712178","5.34057711034801","2.03475883616481","4","9.23057276060272","20.1963370706712","2.14812216706238","3","10.507972661068"
