UniqueID,school,team,controller,observer1,observer2,block,level,relative_start_time,relative_end_time,60_sec_start_time,60_sec_end_time,level_duration,gold_trophy,silver_trophy,won,face_area,motion,positive_valence,negative_valence,expressiveness,Analytic,Clout,Authentic,Tone,gaze_raw_binary_validity,gaze_raw_dispersion,gaze_fixation_count,gaze_fixation_mean_duration,gaze_saccade_mean_amplitude,gaze_mean_partners_distance,PP_motion,Loudness_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,F1frequency_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3amplitudeLogRelF0_sma3nz,verbosity,interturn_duration,overlap_fraction,duration_on_level,visit_num,pred_won
CPS2-ASU-T67-Warmup-257.9493,ASU,CPS2-ASU-T67,CPS2-ASU-T67-PA,CPS2-ASU-T67-PB,CPS2-ASU-T67-PC,Warmup,Double Hoppy,257.9493,739.7374,670,729,481.7881,0,1,1,-0.009556659,-0.196345559,-0.181011326,0.38196544,-0.038489472,11.2085,10.26494444,6.338277778,8.8155,0.854833333,111.7097021,3.143542187,331.2379915,140.7416391,305.7852252,0.012781665,0.73001498,1.018482765,0.547741611,0.911105751,0.82567764,-0.733774843,1.030293595,-0.565924378,1.020740431,-0.450259739,1.028714367,84,2.371666667,0.1875,413,0,0.496952851
CPS2-ASU-T67-Warmup-786.0806,ASU,CPS2-ASU-T67,CPS2-ASU-T67-PA,CPS2-ASU-T67-PB,CPS2-ASU-T67-PC,Warmup,Yippie!,786.0806,900.009,840,899,113.9284,0,0,0,0.492124864,-0.224875282,0.077791997,-0.122681114,-0.096110009,9.805166667,11.69061111,11.07744444,8.8775,0.865500544,145.077202,3.181522605,317.1637868,185.5314276,325.9696644,0.010738801,0.664135932,1.041960368,0.42106413,0.890450812,0.847546865,-0.675719187,1.062146676,-0.440271194,1.071131698,-0.256290543,1.070733557,119,1.809333333,0.157894737,54,0,0.629650408
CPS2-ASU-T68-ExpBlock1-12.9103,ASU,CPS2-ASU-T68,CPS2-ASU-T68-PB,CPS2-ASU-T68-PA,CPS2-ASU-T68-PC,ExpBlock1,Top spin,12.9103,899.992,840,899,887.0817,0,0,0,0.685097896,0.300740048,0.21224397,0.01437186,0.665764611,2.405555556,2.561722222,4.243888889,2.961166667,0.491662967,130.180177,2.698934675,358.4851154,152.7613213,665.3196723,0.00497874,0.901991719,1.238305075,1.0150115,1.351521914,1.203111877,-1.177923645,1.317529567,-0.987126433,1.324170175,-0.704120736,1.304174471,45,9.225,0,828,0,0.429498185
CPS2-ASU-T68-ExpBlock2-39.306999999999995,ASU,CPS2-ASU-T68,CPS2-ASU-T68-PC,CPS2-ASU-T68-PA,CPS2-ASU-T68-PB,ExpBlock2,Timing is Everything,39.307,876.9347,807,866,837.6277,0,1,1,-0.629189704,-0.276029755,-0.355419767,0.507618663,0.455804567,9.612222222,6.116666667,4.332166667,3.562055556,0.659705556,124.2451063,2.99289056,314.1465008,158.1593571,454.15555,0.005956609,0.400074058,0.568790177,0.153955646,0.4440337,0.536179249,-0.547207982,0.466224493,-0.619185153,0.46689852,-0.314763672,0.462010233,47,5.828571429,0.111111111,768,0,0.661114178
CPS2-ASU-T68-Warmup-135.6575,ASU,CPS2-ASU-T68,CPS2-ASU-T68-PA,CPS2-ASU-T68-PB,CPS2-ASU-T68-PC,Warmup,Can Opener,135.6575,220.5949,151,210,84.9374,0,0,0,-0.038372766,-0.065653908,0.021630155,-0.103114355,0.413872325,9.874555556,12.48333333,10.56705556,8.316388889,0.709722222,195.0668639,3.131041118,293.8864196,188.7428319,599.9658643,0.004381339,0.562582762,0.794177222,0.177280968,0.538078302,0.911546533,-0.456870638,0.755077197,-0.207563151,0.760692005,-0.126109722,0.763677827,104,2.643,0.266666667,16,1,0.247132035
CPS2-ASU-T68-Warmup-220.5949,ASU,CPS2-ASU-T68,CPS2-ASU-T68-PA,CPS2-ASU-T68-PB,CPS2-ASU-T68-PC,Warmup,Yippie!,220.5949,451.842,382,441,231.2471,1,0,1,-0.207104119,0.10437648,-0.014536796,-0.011456658,-0.19448579,15.18905556,14.21655556,10.99711111,8.796777778,0.840477778,167.2184567,2.658011193,345.2352587,238.7041384,407.1740899,0.008442472,1.057256223,1.087285798,0.465104489,0.858162611,0.967461851,-0.751329448,1.062251511,-0.656386127,1.080235237,-0.259231214,1.081954125,133,2.707777778,0.444444444,162,0,0.738198665
CPS2-ASU-T68-Warmup-28.8189,ASU,CPS2-ASU-T68,CPS2-ASU-T68-PA,CPS2-ASU-T68-PB,CPS2-ASU-T68-PC,Warmup,Can Opener,28.8189,129.0258,60,119,100.2069,1,0,1,0.033873662,-0.315714921,0.651239723,0.121354046,0.638745376,12.88644444,9.444444444,5.184111111,5.543722222,0.797055556,166.3859012,3.113079622,302.0073176,183.3399994,446.116361,0.003933403,1.017485199,1.316876954,0.748117804,0.99948703,1.253535562,-0.804918319,1.303739769,-0.779375201,1.301216497,-0.668796795,1.291209102,64,3.561111111,0.375,32,0,0.598083455
CPS2-ASU-T68-Warmup-486.9749,ASU,CPS2-ASU-T68,CPS2-ASU-T68-PA,CPS2-ASU-T68-PB,CPS2-ASU-T68-PC,Warmup,Double Hoppy,486.9749,900.026,840,899,413.0511,0,0,0,-0.558897994,-0.25204457,-0.438174059,-0.212455666,0.046992393,8.939888889,8.847277778,6.209444444,6.3065,0.905676134,201.4082662,2.922542988,332.4360036,227.7005376,564.2277445,0.006215337,0.753557462,1.52408783,0.416949682,0.81646131,1.8154121,-1.126333258,1.528070225,-0.883288719,1.49683513,-0.695369741,1.50838137,82,5.401428571,0.2,354,0,0.717380164
CPS2-ASU-T69-ExpBlock1-12.2483,ASU,CPS2-ASU-T69,CPS2-ASU-T69-PB,CPS2-ASU-T69-PA,CPS2-ASU-T69-PC,ExpBlock1,Scale,12.2483,134.7144,65,124,122.4661,0,1,1,0.161747179,-0.099701404,0.12686613,0.028223409,0.059935905,15.464,15.28888889,12.65927778,8.968166667,0.908022222,184.1167532,2.994500355,320.5093838,219.0026881,380.0609808,0.008928265,1.27172411,1.344938661,0.620765594,1.004118936,1.321930167,-0.904206541,1.309743346,-0.818400759,1.299819844,-0.436987497,1.307250465,150,1.663076923,0.333333333,53,0,0.745639344
CPS2-ASU-T69-ExpBlock1-147.7265,ASU,CPS2-ASU-T69,CPS2-ASU-T69-PB,CPS2-ASU-T69-PA,CPS2-ASU-T69-PC,ExpBlock1,Scale,147.7265,254.4318,185,244,106.7053,0,0,0,-0.375443385,-0.271559352,0.355355468,-0.106288513,0.141034291,9.003333333,10.86283333,8.641222222,6.557,0.871111111,83.11614476,2.43949486,415.6172478,110.8564166,198.2623844,0.014068441,0.957576482,1.074304599,1.056660646,0.996047474,0.808763918,-0.833684815,1.131176836,-0.606421678,1.125794174,-0.40326739,1.141029711,99,2.643636364,0.333333333,38,1,0.492
CPS2-ASU-T69-ExpBlock1-254.4318,ASU,CPS2-ASU-T69,CPS2-ASU-T69-PB,CPS2-ASU-T69-PA,CPS2-ASU-T69-PC,ExpBlock1,Fe2,254.4318,839.1323,770,829,584.7005,0,1,1,0.889847889,0.308766955,0.031450965,0.242864563,-0.084651384,14.14872222,14.45555556,12.46822222,8.676277778,0.379577778,130.4661275,3.015879046,298.9162331,150.6605945,303.7192981,0.006896899,0.884611095,1.113187802,0.998465577,1.120944002,0.825690416,-0.758989489,1.158591923,-0.675361628,1.154005571,-0.376032491,1.151296016,112,1.555333333,0.36,516,0,0.312
CPS2-ASU-T69-ExpBlock2-389.4383,ASU,CPS2-ASU-T69,CPS2-ASU-T69-PC,CPS2-ASU-T69-PA,CPS2-ASU-T69-PB,ExpBlock2,Think Ahead,389.4383,628.1046,559,618,238.6663,0,0,0,0.170169153,0.773501423,1.059815043,0.224370806,0.966054879,18.21394444,21.26827778,14.43083333,12.17033333,0.338511111,159.337248,2.894232161,295.0864291,161.995926,367.7104745,0.005701345,1.323075074,1.279692391,1.125540609,1.301895074,0.817443907,-0.803448449,1.2876597,-0.712065068,1.298148883,-0.359095199,1.301637358,175,1.38,0.36,170,0,0.452
CPS2-ASU-T69-ExpBlock2-639.5672,ASU,CPS2-ASU-T69,CPS2-ASU-T69-PC,CPS2-ASU-T69-PA,CPS2-ASU-T69-PB,ExpBlock2,Trunk Slide,639.5672,900.026,840,899,260.4588,0,0,0,-0.451322242,0.077980197,0.029728619,0.207036166,0.063325878,18.1,18.62677778,20.50205556,12.59983333,0.786759466,144.7262813,3.023296415,301.819332,161.7453301,363.8465644,0.005418446,0.741220141,0.716268841,0.591758797,0.76098248,0.609889943,-0.517926978,0.753365705,-0.440654005,0.751235882,-0.195290526,0.748970936,199,0.957692308,0.391304348,201,0,0.554
CPS2-ASU-T69-ExpBlock2-8.8849,ASU,CPS2-ASU-T69,CPS2-ASU-T69-PC,CPS2-ASU-T69-PA,CPS2-ASU-T69-PB,ExpBlock2,Top spin,8.8849,389.4383,320,379,380.5534,0,0,0,-0.312487595,-0.18482403,-0.220095502,0.001803612,-0.344697572,16.15161111,15.29444444,11.16205556,11.42072222,0.595388889,169.8632696,3.322702239,261.3126248,188.7380535,367.7104745,0.006306349,0.579200038,0.815708411,0.788495212,0.850915086,0.804759753,-0.587971754,0.84378667,-0.486409018,0.839071502,-0.210382891,0.828965672,145,0.882380952,0.24137931,312,0,0.294
CPS2-ASU-T69-Warmup-318.7303,ASU,CPS2-ASU-T69,CPS2-ASU-T69-PA,CPS2-ASU-T69-PB,CPS2-ASU-T69-PC,Warmup,Yippie!,318.7303,412.0245,343,402,93.2942,0,1,1,0.443762151,0.064912521,0.264377199,-0.124265899,-0.251529858,9.828333333,10.05688889,10.41833333,8.035611111,0.882422222,100.4365547,3.225264228,284.7349016,125.3358944,196.5865405,0.013254205,1.367622187,1.393275073,1.273680991,1.053458135,1.360444366,-0.510747416,1.320272564,-0.517075441,1.316142012,-0.102687645,1.331506609,111,2.262,0.153846154,25,0,0.566627413
CPS2-ASU-T69-Warmup-447.4324,ASU,CPS2-ASU-T69,CPS2-ASU-T69-PA,CPS2-ASU-T69-PB,CPS2-ASU-T69-PC,Warmup,Annoying Lever,447.4324,900.012,840,899,452.5796,0,0,0,0.069791154,-0.02236718,0.000820838,0.035473118,-0.234202384,10.55161111,9.447277778,7.289777778,6.9185,0.871065541,155.8264243,2.962374557,326.1268849,170.5230848,373.4812726,0.005328935,1.522841828,1.519365672,1.227588268,1.540303195,1.186464603,-0.800365443,1.563902431,-0.694898127,1.570858542,-0.388882166,1.555535477,93,3.574545455,0.25,393,0,0.657029088
CPS2-ASU-T69-Warmup-48.317,ASU,CPS2-ASU-T69,CPS2-ASU-T69-PA,CPS2-ASU-T69-PB,CPS2-ASU-T69-PC,Warmup,Can Opener,48.317,309.8059,240,299,261.4889,0,1,1,0.356812195,-0.281457203,0.086134052,-0.379476489,0.144268602,11.20961111,10.34777778,9.443944444,8.448,0.825088889,70.92191306,3.17341494,229.7059542,77.67949388,207.0235956,0.006483297,1.879107124,1.87526794,1.777096831,1.886556112,1.448141323,-1.069765076,1.834419599,-0.952990647,1.841164576,-0.523548286,1.855237974,102,2.570833333,0.315789474,192,0,0.3916
CPS2-ASU-T70-ExpBlock1-339.9995,ASU,CPS2-ASU-T70,CPS2-ASU-T70-PB,CPS2-ASU-T70-PA,CPS2-ASU-T70-PC,ExpBlock1,Scale,339.9995,534.5362,465,524,194.5367,0,1,1,0.377387768,-0.12605205,0.151396744,0.167319979,0.158598277,14.57827778,10.80938889,7.620611111,5.830055556,0.606861111,119.0532756,2.833019299,366.2610828,170.3531564,359.8996467,0.008352971,2.579382571,2.629691463,1.51589703,2.178595319,1.824463952,-0.956771748,2.642737359,-0.654109926,2.622572454,0.12424217,2.65472889,89,3.656666667,0.333333333,126,0,0.460587928
CPS2-ASU-T70-ExpBlock1-47.7411,ASU,CPS2-ASU-T70,CPS2-ASU-T70-PB,CPS2-ASU-T70-PA,CPS2-ASU-T70-PC,ExpBlock1,Timing is Everything,47.7411,339.9995,270,329,292.2584,0,0,0,0.390290113,-0.019210113,-0.166732406,0.225683616,-0.339250187,5.837888889,3.338888889,3.338888889,1.723555556,0.684288889,147.1198389,3.12144111,298.2560427,201.5721875,362.5473455,0.017608864,1.700107303,2.898230611,0.871217147,1.853337357,2.713239894,-0.594985444,2.597413581,-0.219317051,2.582201375,0.45781781,2.596543116,25,11.35,0.166666667,223,0,0.707792193
CPS2-ASU-T70-ExpBlock1-560.3059,ASU,CPS2-ASU-T70,CPS2-ASU-T70-PB,CPS2-ASU-T70-PA,CPS2-ASU-T70-PC,ExpBlock1,Green Apple,560.3059,675.5676,606,665,115.2617,0,1,1,-0.05316172,-0.14732771,-0.027990162,0.069913996,0.142006205,3.658666667,1.944444444,2.082,0.864555556,0.573922222,125.2087147,2.77108673,379.91922,182.1827287,359.8996467,0.010469777,1.162910374,1.192173334,0.673970273,0.687316754,0.220252151,1.307559947,1.107795477,1.385199377,1.123537611,1.675394547,1.114667006,17,0,0.666666667,46,0,0.693681243
CPS2-ASU-T70-ExpBlock1-683.1185,ASU,CPS2-ASU-T70,CPS2-ASU-T70-PB,CPS2-ASU-T70-PA,CPS2-ASU-T70-PC,ExpBlock1,One at a time,683.1185,793.5001,724,783,110.3816,1,0,1,-0.43695674,0.138428466,-0.493209001,-0.316497401,-0.20229554,5.366111111,3.616666667,2.250055556,1.723111111,0.68835,152.0799765,2.961714827,336.5334487,202.3740792,385.026456,0.02869185,0.82249561,0.728568726,1.10537852,0.622767259,-0.078676811,-0.371506207,0.775484044,0.153970324,0.805999378,0.567406928,0.787989089,19,8.198,0.333333333,41,0,0.592444244
CPS2-ASU-T70-ExpBlock1-799.7919,ASU,CPS2-ASU-T70,CPS2-ASU-T70-PB,CPS2-ASU-T70-PA,CPS2-ASU-T70-PC,ExpBlock1,Smiley Mouth,799.7919,900.032,840,899,100.2401,0,0,0,0.303324927,-0.07348019,-0.329686308,-0.407504414,-0.536844338,4.204111111,3.333333333,2.783388889,1.580388889,0.408296288,165.6873074,3.039042574,320.2166896,212.6357451,359.8996467,0.021386713,1.15397896,1.858629976,0.561968729,1.182300142,2.154641774,-0.704598028,1.745721458,-0.517129835,1.718027744,-0.087027601,1.690230065,19,6.9875,0,41,0,0.362576997
CPS2-ASU-T70-ExpBlock2-13.529000000000002,ASU,CPS2-ASU-T70,CPS2-ASU-T70-PC,CPS2-ASU-T70-PA,CPS2-ASU-T70-PB,ExpBlock2,Trunk Slide,13.529,131.7903,62,121,118.2613,0,0,0,-0.206206647,-0.275276801,-0.038133261,-0.170579665,-0.221468738,0.518111111,0.277777778,0.005555556,0.143166667,0.897927778,168.2790931,2.722237057,382.8637596,198.8311417,432.133819,0.026956243,1.700709259,0.104881226,-0.166484943,-0.183818979,0.333215205,-0.537927305,-0.003183179,1.373512942,0.024291723,1.924901382,0.009043658,1,0,0,49,0,0.691345648
CPS2-ASU-T70-ExpBlock2-131.7903,ASU,CPS2-ASU-T70,CPS2-ASU-T70-PC,CPS2-ASU-T70-PA,CPS2-ASU-T70-PB,ExpBlock2,Cloudy Day,131.7903,238.7293,169,228,106.939,1,0,1,-0.053730435,0.088511658,0.254377805,0.650258992,0.471080798,0.528777778,0.283333333,0.555555556,0.148722222,0.5903,143.5191795,2.787418044,359.3345855,177.9192118,428.6621665,0.004156783,2.897095019,5.14242768,5.647141751,4.320437652,-3.458505112,-0.23454677,4.50609853,-0.016138023,4.530734628,0.633448751,4.598989688,3,26.29,0,38,0,0.675485078
CPS2-ASU-T70-ExpBlock2-384.8341,ASU,CPS2-ASU-T70,CPS2-ASU-T70-PC,CPS2-ASU-T70-PA,CPS2-ASU-T70-PB,ExpBlock2,Uphill Battle,384.8341,472.2618,403,462,87.4277,1,0,1,0.56724964,0.073419626,-0.034563757,0.051659063,-0.401358705,2.104333333,1.111111111,0.566666667,0.297444444,0.547661111,134.0417055,2.671904453,386.275087,187.4220863,442.7739129,0.003687071,5.439997201,4.491278482,1.662294165,2.938543032,4.528005072,-1.13387012,4.348164147,-1.410149321,4.291459451,0.187366567,4.21233387,6,0,0,19,0,0.599378959
CPS2-ASU-T70-ExpBlock2-479.9568,ASU,CPS2-ASU-T70,CPS2-ASU-T70-PC,CPS2-ASU-T70-PA,CPS2-ASU-T70-PB,ExpBlock2,Caterpillar,479.9568,772.046,703,762,292.0892,0,1,1,-0.362428033,-0.086502308,-0.273971173,-0.357774434,-0.188694902,0.518111111,0.277777778,0.005555556,0.005555556,0.815655556,103.5866589,2.672059899,382.3697149,144.4838906,359.0876197,0.008960041,0.120322254,-0.134982872,-0.106196279,-0.130000812,-0.112259015,-0.145093876,-0.136895482,0.208906933,-0.137073226,0.358100703,-0.136941366,1,0,0,224,2,0.289797485
CPS2-ASU-T70-ExpBlock2-785.1374,ASU,CPS2-ASU-T70,CPS2-ASU-T70-PC,CPS2-ASU-T70-PA,CPS2-ASU-T70-PB,ExpBlock2,Think Ahead,785.1374,900.009,840,899,114.8716,0,0,0,-0.30568239,-0.139494829,-0.413642066,-0.293148413,-0.398343648,0,0,0,0,0.695413004,139.3187602,2.609344697,377.313805,172.6354718,462.464277,0.024323043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0.502457794
CPS2-ASU-T70-Warmup-604.4705,ASU,CPS2-ASU-T70,CPS2-ASU-T70-PA,CPS2-ASU-T70-PB,CPS2-ASU-T70-PC,Warmup,Can Opener,604.4705,900.031,840,899,295.5605,0,0,0,-0.134623002,-0.173459116,-0.045945742,0.246032056,0.00474473,0,0,0,0,0.727921851,110.3228687,2.585766503,407.6850908,137.3729523,502.5943975,0.002663018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0.611825826
CPS2-ASU-T71-ExpBlock1-39.7174,ASU,CPS2-ASU-T71,CPS2-ASU-T71-PB,CPS2-ASU-T71-PD,CPS2-ASU-T71-PC,ExpBlock1,Top spin,39.7174,900.022,840,899,860.3046,0,0,0,-0.57081247,-0.103477123,-0.436891888,-0.135723013,-0.008890271,3.799888889,4.4185,3.057611111,4.066722222,0.914585699,116.552032,2.862017889,366.9703992,148.9947478,315.0124675,0.003992103,0.277893401,0.29691231,-0.117876451,0.001060739,0.497198751,0.087703993,0.241558744,0.277809533,0.234524726,0.825755384,0.224078601,40,4.645,0,801,0,0.483494505
CPS2-ASU-T71-ExpBlock2-105.4165,ASU,CPS2-ASU-T71,CPS2-ASU-T71-PC,CPS2-ASU-T71-PD,CPS2-ASU-T71-PB,ExpBlock2,Fe2,105.4165,208.2076,139,198,102.7911,0,0,0,-0.231813886,-0.263523079,-0.270844233,-0.091104315,0.114978106,12.10333333,8.295555556,2.732055556,4.948388889,0.957838889,120.881134,3.006905362,331.076752,149.9760467,213.0261421,0.008718943,0.956641327,1.352752752,0.56667377,0.946500679,1.297602847,-0.504737292,1.263229205,-0.15214616,1.274805651,0.318332086,1.280394389,49,4.805555556,0.285714286,34,0,0.336
CPS2-ASU-T71-ExpBlock2-208.2076,ASU,CPS2-ASU-T71,CPS2-ASU-T71-PC,CPS2-ASU-T71-PD,CPS2-ASU-T71-PB,ExpBlock2,Scale,208.2076,313.8479,244,303,105.6403,0,0,0,0.380993851,-0.25209933,-0.313886914,-0.227556725,-0.638002811,9.244777778,6.388888889,1.626444444,5.183388889,0.965416667,121.9639506,2.884955989,358.1101298,159.2347291,233.8405251,0.032549942,0.69773567,0.925748661,0.402981107,0.552663556,1.059556154,-0.173880288,0.850901594,-0.20488203,0.859259383,0.290536188,0.845668283,34,2.816363636,0.2,36,1,0.292
CPS2-ASU-T71-ExpBlock2-313.8479,ASU,CPS2-ASU-T71,CPS2-ASU-T71-PC,CPS2-ASU-T71-PD,CPS2-ASU-T71-PB,ExpBlock2,One at a time,313.8479,406.1537,337,396,92.3058,1,0,1,0.381538364,-0.023907777,-0.072403441,0.323091514,0.256222828,8.868888889,9.722222222,8.860611111,5.549277778,0.918861111,172.6373466,3.582978209,270.5215525,207.8831447,309.1212202,0.020542788,1.539583941,1.929412182,1.298131112,1.414514672,1.657627315,-0.978080288,1.901439135,-0.675846796,1.90311226,0.182726548,1.898068333,82,2.837272727,0.2,24,0,0.576
CPS2-ASU-T71-ExpBlock2-411.346,ASU,CPS2-ASU-T71,CPS2-ASU-T71-PC,CPS2-ASU-T71-PD,CPS2-ASU-T71-PB,ExpBlock2,Smiley Mouth,411.346,497.1488,428,487,85.8028,0,0,0,0.095993611,-0.014897907,0.149495014,0.174305287,0.204702827,7.694111111,7.772222222,4.050833333,6.713333333,0.858811111,145.6348287,3.283554203,279.788581,179.0454945,399.8342684,0.02855455,1.079581557,1.704847269,1.086778241,1.36784229,1.407580106,-0.690455311,1.649058497,-0.484803211,1.657633112,0.237922328,1.665484382,58,3.366666667,0.071428571,17,0,0.734923077
CPS2-ASU-T71-ExpBlock2-546.132,ASU,CPS2-ASU-T71,CPS2-ASU-T71-PC,CPS2-ASU-T71-PD,CPS2-ASU-T71-PB,ExpBlock2,Green Apple,546.132,655.7041,586,645,109.5721,1,0,1,-0.104250469,0.154265139,-0.199781533,0.03235762,-0.138664586,8.618222222,6.688888889,5.459833333,5.905222222,0.927616667,131.3276911,3.276596666,306.5932702,179.4618412,251.2965715,0.016848237,1.16531496,1.546116762,0.446690178,0.90827531,1.499980669,-0.487010149,1.368891343,-0.280682651,1.391832592,0.519546568,1.397990294,50,3.310909091,0.2,40,0,0.794936937
CPS2-ASU-T71-ExpBlock2-664.3794,ASU,CPS2-ASU-T71,CPS2-ASU-T71-PC,CPS2-ASU-T71-PD,CPS2-ASU-T71-PB,ExpBlock2,Smiley Mouth,664.3794,789.6006,720,779,125.2212,0,1,1,0.664344002,0.116648764,0.614793268,0.614778849,0.844834951,10.13233333,7.811111111,8.204388889,6.351388889,0.791816667,107.4492414,3.017496003,348.7652085,143.3598179,224.9327298,0.006290198,1.271592908,1.475321789,0.776141008,1.051424156,1.487566615,-0.681492577,1.462764449,-0.442565275,1.488297701,0.274728237,1.462591341,64,2.745384615,0.176470588,56,1,0.516
CPS2-ASU-T71-Warmup-58.9183,ASU,CPS2-ASU-T71,CPS2-ASU-T71-PD,CPS2-ASU-T71-PB,CPS2-ASU-T71-PC,Warmup,Can Opener,58.9183,900.016,840,899,841.0977,0,0,0,0.377677082,-0.113351127,0.090327777,0.169127351,0.332865955,16.20216667,15.24272222,10.12805556,9.1925,0.594414811,153.4602206,2.8565296,355.8148287,187.9632148,420.3157073,0.001887843,1.055705372,1.165896339,1.002331295,1.067801983,0.903423094,-0.667888322,1.230420835,-0.374443478,1.221259366,-0.017026568,1.220965109,123,2.411428571,0.272727273,782,0,0.306
CPS2-ASU-T72-ExpBlock1-37.1605,ASU,CPS2-ASU-T72,CPS2-ASU-T72-PB,CPS2-ASU-T72-PA,CPS2-ASU-T72-PC,ExpBlock1,Top spin,37.1605,900.012,840,899,862.8515,0,0,0,0.304374475,0.037721668,0.260187399,0.128550126,0.829014461,17.46027778,13.02205556,12.10388889,8.120277778,0.302768572,156.9159963,3.085645745,284.2275396,197.328209,379.9181265,0.004349256,1.373225153,1.444039353,0.570690041,1.178604614,1.431700338,-0.66702425,1.494350323,-0.635492222,1.492192629,-0.517513733,1.490311759,129,1.818,0.304347826,803,0,0.620562421
CPS2-ASU-T72-Warmup-335.7608,ASU,CPS2-ASU-T72,CPS2-ASU-T72-PA,CPS2-ASU-T72-PB,CPS2-ASU-T72-PC,Warmup,Annoying Lever,335.7608,900.029,840,899,564.2682,0,0,0,0.421120098,-0.024008603,-0.865419649,-0.457086438,-0.649440475,11.71055556,11.161,12.05438889,5.863833333,0.586504157,123.853536,2.90703815,342.5212055,163.4681282,296.6919614,0.006559112,1.018100216,1.176812055,0.632077652,0.991538898,0.855664328,-0.026489504,1.139764478,-0.084726793,1.159403075,-0.109730393,1.182180914,95,2.144117647,0.217391304,505,0,0.721704481
CPS2-ASU-T72-Warmup-55.278999999999996,ASU,CPS2-ASU-T72,CPS2-ASU-T72-PA,CPS2-ASU-T72-PB,CPS2-ASU-T72-PC,Warmup,Spider Web,55.279,320.8941,251,310,265.6151,1,0,1,0.161408538,0.070420877,0.390684016,0.542277251,0.387197616,11.03877778,13.05,8.939166667,7.800166667,0.669277778,79.98485129,2.986379135,320.4361782,100.6554227,234.8234653,0.006325412,1.025155249,0.926321765,0.312782486,0.587417194,0.77892581,-0.209823909,0.90714716,-0.117507432,0.912568584,0.052518308,0.903667785,87,1.995384615,0.222222222,196,0,0.788
CPS2-ASU-T74-ExpBlock1-206.6555,ASU,CPS2-ASU-T74,CPS2-ASU-T74-PB,CPS2-ASU-T74-PD,CPS2-ASU-T74-PC,ExpBlock1,Timing is Everything,206.6555,900.018,840,899,693.3625,0,0,0,-0.596745145,0.216244444,-0.160452178,0.001246896,-0.34450432,20.68194444,18.11172222,15.07361111,11.77461111,0.917663326,99.23665143,2.781047169,385.0168548,137.7320853,252.7659815,0.002972218,1.237433679,1.291762463,1.56844111,1.459256696,0.984833936,-0.663340132,1.337191011,-0.464412522,1.338863411,-0.104874812,1.339596467,180,1.341666667,0.48,634,0,0.589455556
CPS2-ASU-T74-ExpBlock1-44.5138,ASU,CPS2-ASU-T74,CPS2-ASU-T74-PB,CPS2-ASU-T74-PD,CPS2-ASU-T74-PC,ExpBlock1,Scale,44.5138,136.5659,67,126,92.0521,1,0,1,-0.001881908,-0.270187635,0.085857792,-0.718239942,0.001940738,21.91944444,15.40372222,18.0625,11.24172222,0.937322222,100.465851,2.553487429,427.999974,124.6945158,270.2904317,0.002363597,0.437507761,0.517473477,0.661593282,0.575828637,0.355603446,-0.068228207,0.547323227,-0.024744827,0.553060793,0.1735047,0.55238935,175,1.827857143,0.482758621,23,0,0.743098689
CPS2-ASU-T74-ExpBlock2-13.7874,ASU,CPS2-ASU-T74,CPS2-ASU-T74-PC,CPS2-ASU-T74-PD,CPS2-ASU-T74-PB,ExpBlock2,Top spin,13.7874,900.018,840,899,886.2306,0,0,0,-0.818934623,-0.322804292,-0.07653919,-0.451691424,-0.539385707,28.4915,25.03544444,17.65711111,17.829,0.952750016,65.027985,2.688832135,377.1916836,84.70283354,253.444975,0.004379303,0.167313254,0.067156269,0.054267977,0.13987508,0.016850725,0.260393558,0.081372443,0.337468775,0.082695122,0.511106763,0.081679406,257,1.676842105,0.534883721,827,0,0.727764706
CPS2-ASU-T74-Warmup-22.5886,ASU,CPS2-ASU-T74,CPS2-ASU-T74-PD,CPS2-ASU-T74-PB,CPS2-ASU-T74-PC,Warmup,Can Opener,22.5886,537.9114,468,527,515.3228,0,1,1,0.31343094,-0.244358202,-0.208211481,0.012697624,-0.094322215,10.828,11.17455556,10.4155,6.568111111,0.954416667,26.98547445,2.441188094,428.3708189,41.2438915,119.2627966,0.004285036,0.571364712,1.303081551,0.75569137,0.713155947,1.463471863,-0.336430251,1.187948455,-0.320961513,1.177745496,0.139503783,1.158712305,123,2.578888889,0.411764706,446,0,0.454666667
CPS2-ASU-T74-Warmup-547.398,ASU,CPS2-ASU-T74,CPS2-ASU-T74-PD,CPS2-ASU-T74-PB,CPS2-ASU-T74-PC,Warmup,Yippie!,547.398,633.4263,564,623,86.0283,0,1,1,-0.380372731,-0.025234484,-1.216134226,-0.816892154,-1.364481938,16.99944444,14.7095,13.61172222,11.00233333,0.968372222,105.0995676,2.872274882,356.1786374,138.0885132,239.6494191,0.011420349,0.512781564,0.582910551,0.368251859,0.56233085,0.46439325,-0.321832698,0.621957105,-0.171444119,0.626165551,0.106686549,0.624696347,149,2.422142857,0.375,17,0,0.578
